soc_code,title,workplace_example,element_id,element_name,hot_technology,in_demand,rank,osca_id,osca_occupation_title,osca_match_score
15-1211.00,Computer Systems Analysts,Wireshark,2.E.11.a,Network monitoring software,N,N,4,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,Wise Solutions Wise for Windows Installer,2.E.7.a,Configuration management software,N,N,4,261112,Systems Analyst,97.0
15-1211.00,Computer Systems Analysts,YouTube,2.E.4.c,Video creation and editing software,N,N,4,261112,Systems Analyst,97.0
15-1211.01,Health Informatics Specialists,Allscripts Professional EHR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Allscripts Sunrise,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Amkai AmkaiCharts,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Bizmatics PrognoCIS EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Cerner Millennium,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Cerner PowerChart,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,ChartWare EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Computer aided software engineering CASE tools,2.E.7.e,Object or component oriented development software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Computerized physician order entry CPOE software,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,e-MDs software,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Electronic medical administration record eMAR software,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,GE Healthcare Centricity EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Healthcare management system,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,LAMP Stack,2.E.7.h,Web platform development software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Learning management system LMS,2.E.8.b,Computer based training software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,McKesson ANSOS One-Staff,2.E.4.h,Calendar and scheduling software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,MEDITECH Healthcare Information System HCIS,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Mediware ClosedLoop Clinical Systems,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Mediware Information Systems MediCOE,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Medscribbler Enterprise,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,MicroFour PracticeStudio.NET EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Netsmart Technologies CareNet,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,NextGen Healthcare Information Systems EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Picis CareSuite,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Qlik software,2.E.6.m,Business intelligence and data analysis software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Qlik Tech QlikView,2.E.6.m,Business intelligence and data analysis software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,SAP BusinessObjects Crystal Reports,2.E.6.e,Data base reporting software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Seimens Healthineers,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,SOAPware EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Software development tools,2.E.7.b,Development environment software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Sparta Systems TrackWise,2.E.9.e,Compliance software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,StatCom Patient Flow Logistics Enterprise Suite,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,SynaMed EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Texas Medical Software SpringCharts EMR,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,VISICU eICU Program,2.E.9.i,Medical software,N,N,4,261112,Systems Analyst,79.5
15-1211.01,Health Informatics Specialists,Web browser software,2.E.10.e,Internet browser software,N,N,4,261112,Systems Analyst,79.5
15-1255.01,Video Game Designers,Adobe Photoshop,2.E.4.b,Graphics or photo imaging software,Y,Y,1,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,C#,2.E.7.e,Object or component oriented development software,Y,Y,1,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,C++,2.E.7.e,Object or component oriented development software,Y,Y,1,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Python,2.E.7.e,Object or component oriented development software,Y,Y,1,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Autodesk Maya,2.E.4.b,Graphics or photo imaging software,N,Y,2,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Unity Technologies Unity,2.E.7.b,Development environment software,N,Y,2,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Unreal Technology Unreal Engine,2.E.7.b,Development environment software,N,Y,2,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Adobe After Effects,2.E.4.c,Video creation and editing software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Adobe Creative Cloud software,2.E.4.b,Graphics or photo imaging software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Adobe Illustrator,2.E.4.b,Graphics or photo imaging software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Atlassian JIRA,2.E.1.e,Project management software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,C,2.E.7.b,Development environment software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Extensible markup language XML,2.E.7.c,Enterprise application integration software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Git,2.E.5.c,File versioning software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Hypertext markup language HTML,2.E.7.h,Web platform development software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,JavaScript,2.E.7.h,Web platform development software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Linux,2.E.13.c,Operating system software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Excel,2.E.4.i,Spreadsheet software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Office software,2.E.1.k,Office suite software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Outlook,2.E.16.a,Electronic mail software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft PowerPoint,2.E.4.f,Presentation software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Project,2.E.1.e,Project management software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft SQL Server,2.E.6.f,Data base user interface and query software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Visio,2.E.1.p,Process mapping and design software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Visual Studio,2.E.7.b,Development environment software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Windows,2.E.13.c,Operating system software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Word,2.E.4.d,Word processing software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,MySQL,2.E.6.d,Data base management system software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Oracle Java,2.E.7.e,Object or component oriented development software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Perl,2.E.7.e,Object or component oriented development software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,PHP,2.E.7.h,Web platform development software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Structured query language SQL,2.E.6.f,Data base user interface and query software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,TypeScript,2.E.7.e,Object or component oriented development software,Y,N,3,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,3D graphic design software,2.E.4.b,Graphics or photo imaging software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Adobe ActionScript,2.E.7.b,Development environment software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Advanced business application programming ABAP,2.E.7.e,Object or component oriented development software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Autodesk 3ds Max,2.E.4.c,Video creation and editing software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Autodesk Scaleform,2.E.7.b,Development environment software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Balsamiq Studios Balsamiq Mockups,2.E.4.b,Graphics or photo imaging software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Blackboard software,2.E.6.f,Data base user interface and query software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,C for Graphics cg,2.E.7.b,Development environment software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Graphical user interface GUI design software,2.E.7.d,Graphical user interface development software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Job control language JCL,2.E.13.c,Operating system software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Lua,2.E.7.e,Object or component oriented development software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft DirectX,2.E.15.c,Device drivers or system software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft Expression Blend,2.E.7.d,Graphical user interface development software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Microsoft High Level Shader Language HLSL,2.E.7.b,Development environment software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Objective C,2.E.7.e,Object or component oriented development software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,OpenGL,2.E.4.b,Graphics or photo imaging software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Perforce Helix software,2.E.7.a,Configuration management software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Perforce software,2.E.6.i,Metadata management software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Ruby on Rails,2.E.7.h,Web platform development software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Scheme,2.E.7.b,Development environment software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Simple DirectMedia Layer SDL,2.E.7.b,Development environment software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Sound development software,2.E.4.c,Video creation and editing software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Virtual Battlespace 2 VBS2,2.E.9.d,Analytical or scientific software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1255.01,Video Game Designers,Vulkan Graphics API,2.E.4.c,Video creation and editing software,N,N,4,261211,Game and Multimedia Developer,94.0
15-1254.00,Web Developers,Amazon Web Services AWS software,2.E.6.f,Data base user interface and query software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Apache Kafka,2.E.7.b,Development environment software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Atlassian JIRA,2.E.5.a,Content workflow software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,C#,2.E.7.e,Object or component oriented development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Cascading style sheets CSS,2.E.7.h,Web platform development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Docker,2.E.10.a,Application server software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Git,2.E.5.c,File versioning software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,GitHub,2.E.10.a,Application server software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Go,2.E.7.b,Development environment software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Google Angular,2.E.7.h,Web platform development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,GraphQL,2.E.6.f,Data base user interface and query software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Hypertext markup language HTML,2.E.7.h,Web platform development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,JavaScript,2.E.7.h,Web platform development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,JavaScript Object Notation JSON,2.E.7.h,Web platform development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Jenkins CI,2.E.7.c,Enterprise application integration software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,jQuery,2.E.7.e,Object or component oriented development software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Kubernetes,2.E.10.a,Application server software,Y,Y,1,261212,Web Developer,98.0
15-1254.00,Web Developers,Linux,2.E.13.c,Operating system software,Y,Y,1,261212,Web Developer,98.0
