occupation_id,osca_title,candidate_onet_soc_code,candidate_onet_title,match_type
531431,Insurance Consultant,43-4131.00,Loan Interviewers and Clerks,partial
531431,Insurance Consultant,43-4141.00,New Accounts Clerks,partial
531431,Insurance Consultant,43-9041.00,Insurance Claims and Policy Processing Clerks,partial
531531,Insurance Investigator,13-1031.00,"Claims Adjusters, Examiners, and Investigators",partial
531531,Insurance Investigator,13-1032.00,"Insurance Appraisers, Auto Damage",partial
531531,Insurance Investigator,13-2022.00,Appraisers of Personal and Business Property,partial
531531,Insurance Investigator,13-2023.00,Appraisers and Assessors of Real Estate,partial
531532,Insurance Loss Adjuster,13-1031.00,"Claims Adjusters, Examiners, and Investigators",partial
531532,Insurance Loss Adjuster,13-1032.00,"Insurance Appraisers, Auto Damage",partial
531532,Insurance Loss Adjuster,13-2022.00,Appraisers of Personal and Business Property,partial
531532,Insurance Loss Adjuster,13-2023.00,Appraisers and Assessors of Real Estate,partial
531533,Insurance Risk Surveyor,13-1031.00,"Claims Adjusters, Examiners, and Investigators",partial
531533,Insurance Risk Surveyor,13-1032.00,"Insurance Appraisers, Auto Damage",partial
531533,Insurance Risk Surveyor,13-2022.00,Appraisers of Personal and Business Property,partial
531533,Insurance Risk Surveyor,13-2023.00,Appraisers and Assessors of Real Estate,partial
531931,Investment Administrator,43-3099.00,"Financial Clerks, All Other",partial
531931,Investment Administrator,43-4011.00,Brokerage Clerks,partial
531931,Investment Administrator,43-4041.00,"Credit Authorizers, Checkers, and Clerks",partial
531931,Investment Administrator,43-4131.00,Loan Interviewers and Clerks,partial
531931,Investment Administrator,43-4141.00,New Accounts Clerks,partial
531931,Investment Administrator,43-9041.00,Insurance Claims and Policy Processing Clerks,partial
531932,Paraplanner,43-3099.00,"Financial Clerks, All Other",partial
531932,Paraplanner,43-4011.00,Brokerage Clerks,partial
531932,Paraplanner,43-4041.00,"Credit Authorizers, Checkers, and Clerks",partial
531932,Paraplanner,43-4131.00,Loan Interviewers and Clerks,partial
531932,Paraplanner,43-4141.00,New Accounts Clerks,partial
531932,Paraplanner,43-9041.00,Insurance Claims and Policy Processing Clerks,partial
541131,Accounts Clerk,43-3021.00,Billing and Posting Clerks,partial
541131,Accounts Clerk,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",partial
541231,Estimator,43-3021.00,Billing and Posting Clerks,partial
541231,Estimator,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",partial
541331,Payroll Officer,43-3051.00,Payroll and Timekeeping Clerks,exact
542131,Bookkeeper,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",partial
542131,Bookkeeper,43-3021.00,Billing and Posting Clerks,partial
549131,Betting Clerk,39-1013.00,First-Line Supervisors of Gambling Services Workers,partial
549131,Betting Clerk,39-3011.00,Gambling Dealers,partial
549131,Betting Clerk,39-3012.00,Gambling and Sports Book Writers and Runners,partial
549131,Betting Clerk,39-3019.00,"Gambling Service Workers, All Other",partial
549131,Betting Clerk,43-3041.00,Gambling Cage Workers,partial
549132,Bookmaker,39-1013.00,First-Line Supervisors of Gambling Services Workers,partial
549132,Bookmaker,39-3011.00,Gambling Dealers,partial
549132,Bookmaker,39-3012.00,Gambling and Sports Book Writers and Runners,partial
549132,Bookmaker,39-3019.00,"Gambling Service Workers, All Other",partial
549132,Bookmaker,43-3041.00,Gambling Cage Workers,partial
549133,Debt Collector,13-1131.00,Fundraisers,partial
549133,Debt Collector,43-3011.00,Bill and Account Collectors,partial
551131,Call or Contact Centre Operator,43-4051.00,Customer Service Representatives,partial
551131,Call or Contact Centre Operator,43-4171.00,Receptionists and Information Clerks,partial
551132,Call or Contact Centre Team Leader,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,exact
551231,Information Officer,43-4021.00,Correspondence Clerks,partial
551231,Information Officer,43-4171.00,Receptionists and Information Clerks,partial
551232,Switchboard Operator,43-2011.00,"Switchboard Operators, Including Answering Service",partial
551232,Switchboard Operator,43-2021.00,Telephone Operators,partial
552131,Medical Receptionist,31-9094.00,Medical Transcriptionists,partial
552131,Medical Receptionist,43-6013.00,Medical Secretaries and Administrative Assistants,partial
552131,Medical Receptionist,43-4171.00,Receptionists and Information Clerks,partial
552231,Ward Clerk,43-2099.00,"Communications Equipment Operators, All Other",partial
552231,Ward Clerk,43-4061.00,"Eligibility Interviewers, Government Programs",partial
552231,Ward Clerk,43-4199.00,"Information and Record Clerks, All Other",partial
553131,Receptionist (General),43-4171.00,Receptionists and Information Clerks,exact
553231,Hotel or Motel Receptionist,39-6012.00,Concierges,partial
553231,Hotel or Motel Receptionist,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",partial
561131,General Clerk,43-3061.00,Procurement Clerks,partial
561131,General Clerk,43-9061.00,"Office Clerks, General",partial
561231,Data Entry Operator,43-9021.00,Data Entry Keyers,exact
561232,Machine Shorthand Reporter,27-3092.00,Court Reporters and Simultaneous Captioners,partial
561232,Machine Shorthand Reporter,43-6011.00,Executive Secretaries and Executive Administrative Assistants,partial
561233,Word Processing Operator,43-9022.00,Word Processors and Typists,exact
571131,Logistics Officer,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",exact
571231,Order Clerk,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
571231,Order Clerk,53-7065.00,Stockers and Order Fillers,partial
571231,Order Clerk,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",partial
571331,Procurement Officer,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
571331,Procurement Officer,53-7065.00,Stockers and Order Fillers,partial
571331,Procurement Officer,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",partial
571332,Purchasing Officer,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
571332,Purchasing Officer,53-7065.00,Stockers and Order Fillers,partial
571332,Purchasing Officer,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",partial
571431,Stock Clerk,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
571431,Stock Clerk,53-7065.00,Stockers and Order Fillers,partial
571431,Stock Clerk,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",partial
571531,Warehouse Administrator,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
571531,Warehouse Administrator,53-7065.00,Stockers and Order Fillers,partial
571531,Warehouse Administrator,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",partial
571931,Freight Forwarder,43-5011.00,Cargo and Freight Agents,partial
571931,Freight Forwarder,43-5011.01,Freight Forwarders,partial
571931,Freight Forwarder,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
571932,Production Coordinator (Logistics),43-5061.00,"Production, Planning, and Expediting Clerks",exact
591131,Aerodrome Reporting Officer,45-2011.00,Agricultural Inspectors,exact
591132,Council Ranger,19-5012.00,Occupational Health and Safety Technicians,partial
591132,Council Ranger,45-2011.00,Agricultural Inspectors,partial
591132,Council Ranger,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
591132,Council Ranger,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
591132,Council Ranger,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
591132,Council Ranger,53-6051.00,Transportation Inspectors,partial
591132,Council Ranger,53-6051.01,Aviation Inspectors,partial
591132,Council Ranger,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",partial
591132,Council Ranger,33-1091.00,First-Line Supervisors of Security Workers,partial
591132,Council Ranger,33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",partial
591132,Council Ranger,33-3031.00,Fish and Game Wardens,partial
591132,Council Ranger,33-3041.00,Parking Enforcement Workers,partial
591132,Council Ranger,33-9011.00,Animal Control Workers,partial
591132,Council Ranger,33-9091.00,Crossing Guards and Flaggers,partial
591132,Council Ranger,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",partial
591132,Council Ranger,33-9094.00,School Bus Monitors,partial
591132,Council Ranger,33-9099.00,"Protective Service Workers, All Other",partial
591132,Council Ranger,33-9099.02,Retail Loss Prevention Specialists,partial
591132,Council Ranger,43-5031.00,Public Safety Telecommunicators,partial
591133,Electrical Asset Inspector,19-5012.00,Occupational Health and Safety Technicians,partial
591133,Electrical Asset Inspector,45-2011.00,Agricultural Inspectors,partial
591133,Electrical Asset Inspector,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
591133,Electrical Asset Inspector,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
591133,Electrical Asset Inspector,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
591133,Electrical Asset Inspector,53-6051.00,Transportation Inspectors,partial
591133,Electrical Asset Inspector,53-6051.01,Aviation Inspectors,partial
591133,Electrical Asset Inspector,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",partial
591134,"Invasive Pest, Weed and Disease Inspector",19-5012.00,Occupational Health and Safety Technicians,partial
591134,"Invasive Pest, Weed and Disease Inspector",45-2011.00,Agricultural Inspectors,partial
591134,"Invasive Pest, Weed and Disease Inspector",53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
591134,"Invasive Pest, Weed and Disease Inspector",53-1044.00,First-Line Supervisors of Passenger Attendants,partial
591134,"Invasive Pest, Weed and Disease Inspector",53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
591134,"Invasive Pest, Weed and Disease Inspector",53-6051.00,Transportation Inspectors,partial
591134,"Invasive Pest, Weed and Disease Inspector",53-6051.01,Aviation Inspectors,partial
591134,"Invasive Pest, Weed and Disease Inspector",53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",partial
591135,Meter Reader,43-5041.00,"Meter Readers, Utilities",partial
591135,Meter Reader,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",partial
591136,Motor Vehicle Licence Examiner,13-1041.00,Compliance Officers,partial
591136,Motor Vehicle Licence Examiner,13-1041.01,Environmental Compliance Inspectors,partial
591136,Motor Vehicle Licence Examiner,13-1041.03,Equal Opportunity Representatives and Officers,partial
591136,Motor Vehicle Licence Examiner,13-1041.04,Government Property Inspectors and Investigators,partial
591136,Motor Vehicle Licence Examiner,13-1041.06,Coroners,partial
591136,Motor Vehicle Licence Examiner,13-1041.07,Regulatory Affairs Specialists,partial
591136,Motor Vehicle Licence Examiner,13-1041.08,Customs Brokers,partial
591136,Motor Vehicle Licence Examiner,43-4031.00,"Court, Municipal, and License Clerks",partial
591137,Parking Officer,45-2011.00,Agricultural Inspectors,exact
591138,Transport Revenue Officer,13-1041.00,Compliance Officers,partial
591138,Transport Revenue Officer,13-1041.01,Environmental Compliance Inspectors,partial
591138,Transport Revenue Officer,13-1041.03,Equal Opportunity Representatives and Officers,partial
591138,Transport Revenue Officer,13-1041.04,Government Property Inspectors and Investigators,partial
591138,Transport Revenue Officer,13-1041.06,Coroners,partial
591138,Transport Revenue Officer,13-1041.07,Regulatory Affairs Specialists,partial
591138,Transport Revenue Officer,13-1041.08,Customs Brokers,partial
591138,Transport Revenue Officer,43-4031.00,"Court, Municipal, and License Clerks",partial
591138,Transport Revenue Officer,45-2011.00,Agricultural Inspectors,partial
591138,Transport Revenue Officer,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
591138,Transport Revenue Officer,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
591138,Transport Revenue Officer,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
591138,Transport Revenue Officer,53-6061.00,Passenger Attendants,partial
591141,Water Inspector,19-5012.00,Occupational Health and Safety Technicians,partial
591141,Water Inspector,45-2011.00,Agricultural Inspectors,partial
591141,Water Inspector,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
591141,Water Inspector,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
591141,Water Inspector,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
591141,Water Inspector,53-6051.00,Transportation Inspectors,partial
591141,Water Inspector,53-6051.01,Aviation Inspectors,partial
591141,Water Inspector,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",partial
591231,Social Security Assessor,13-1041.00,Compliance Officers,partial
591231,Social Security Assessor,13-1041.01,Environmental Compliance Inspectors,partial
591231,Social Security Assessor,13-1041.03,Equal Opportunity Representatives and Officers,partial
591231,Social Security Assessor,13-1041.04,Government Property Inspectors and Investigators,partial
591231,Social Security Assessor,13-1041.06,Coroners,partial
591231,Social Security Assessor,13-1041.07,Regulatory Affairs Specialists,partial
591231,Social Security Assessor,13-1041.08,Customs Brokers,partial
591231,Social Security Assessor,43-4061.00,"Eligibility Interviewers, Government Programs",partial
591232,Taxation Compliance Officer,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",exact
591233,Visa and Citizenship Processing Officer,45-2011.00,Agricultural Inspectors,exact
591999,Inspectors and Regulatory Officers nec,19-5012.00,Occupational Health and Safety Technicians,partial
591999,Inspectors and Regulatory Officers nec,45-2011.00,Agricultural Inspectors,partial
591999,Inspectors and Regulatory Officers nec,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,partial
591999,Inspectors and Regulatory Officers nec,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
591999,Inspectors and Regulatory Officers nec,53-1049.00,"First-Line Supervisors of Transportation Workers, All Other",partial
591999,Inspectors and Regulatory Officers nec,53-6051.00,Transportation Inspectors,partial
591999,Inspectors and Regulatory Officers nec,53-6051.01,Aviation Inspectors,partial
591999,Inspectors and Regulatory Officers nec,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",partial
591999,Inspectors and Regulatory Officers nec,33-1091.00,First-Line Supervisors of Security Workers,partial
591999,Inspectors and Regulatory Officers nec,33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",partial
591999,Inspectors and Regulatory Officers nec,33-3031.00,Fish and Game Wardens,partial
591999,Inspectors and Regulatory Officers nec,33-3041.00,Parking Enforcement Workers,partial
591999,Inspectors and Regulatory Officers nec,33-9011.00,Animal Control Workers,partial
591999,Inspectors and Regulatory Officers nec,33-9091.00,Crossing Guards and Flaggers,partial
591999,Inspectors and Regulatory Officers nec,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",partial
591999,Inspectors and Regulatory Officers nec,33-9094.00,School Bus Monitors,partial
591999,Inspectors and Regulatory Officers nec,33-9099.00,"Protective Service Workers, All Other",partial
591999,Inspectors and Regulatory Officers nec,33-9099.02,Retail Loss Prevention Specialists,partial
591999,Inspectors and Regulatory Officers nec,43-5031.00,Public Safety Telecommunicators,partial
599131,Filing or Registry Clerk,29-2072.00,Medical Records Specialists,partial
599131,Filing or Registry Clerk,29-9021.00,Health Information Technologists and Medical Registrars,partial
599131,Filing or Registry Clerk,43-4071.00,File Clerks,partial
599131,Filing or Registry Clerk,43-9071.00,"Office Machine Operators, Except Computer",partial
599132,Library Assistant,25-4031.00,Library Technicians,partial
599132,Library Assistant,43-4121.00,"Library Assistants, Clerical",partial
599231,Human Resources Administration Assistant,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",exact
599232,Rostering Officer,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",exact
599331,Mail Clerk,43-5021.00,Couriers and Messengers,partial
599331,Mail Clerk,43-5051.00,Postal Service Clerks,partial
599331,Mail Clerk,43-5052.00,Postal Service Mail Carriers,partial
599331,Mail Clerk,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",partial
599331,Mail Clerk,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",partial
599332,Postal Sorting Officer,43-5021.00,Couriers and Messengers,partial
599332,Postal Sorting Officer,43-5051.00,Postal Service Clerks,partial
599332,Postal Sorting Officer,43-5052.00,Postal Service Mail Carriers,partial
599332,Postal Sorting Officer,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",partial
599332,Postal Sorting Officer,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",partial
599931,Clinical Coder,29-2072.00,Medical Records Specialists,partial
599931,Clinical Coder,29-9021.00,Health Information Technologists and Medical Registrars,partial
599932,Customs Broker,43-5011.00,Cargo and Freight Agents,partial
599932,Customs Broker,43-5011.01,Freight Forwarders,partial
599932,Customs Broker,43-5071.00,"Shipping, Receiving, and Inventory Clerks",partial
599933,Facilities Administrator,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",partial
599933,Facilities Administrator,13-1051.00,Cost Estimators,partial
599933,Facilities Administrator,13-1082.00,Project Management Specialists,partial
599933,Facilities Administrator,13-1199.00,"Business Operations Specialists, All Other",partial
599933,Facilities Administrator,13-1199.04,Business Continuity Planners,partial
599933,Facilities Administrator,13-1199.05,Sustainability Specialists,partial
599933,Facilities Administrator,13-1199.06,Online Merchants,partial
599933,Facilities Administrator,13-1199.07,Security Management Specialists,partial
599933,Facilities Administrator,13-2054.00,Financial Risk Specialists,partial
599933,Facilities Administrator,13-2099.00,"Financial Specialists, All Other",partial
599933,Facilities Administrator,13-2099.01,Financial Quantitative Analysts,partial
599933,Facilities Administrator,13-2099.04,"Fraud Examiners, Investigators and Analysts",partial
599933,Facilities Administrator,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
599933,Facilities Administrator,41-3011.00,Advertising Sales Agents,partial
599933,Facilities Administrator,41-3041.00,Travel Agents,partial
599933,Facilities Administrator,41-9099.00,"Sales and Related Workers, All Other",partial
599934,"Production Assistant (Audio, Screen or Live Performance)",27-1019.00,"Artists and Related Workers, All Other",partial
599934,"Production Assistant (Audio, Screen or Live Performance)",27-2091.00,"Disc Jockeys, Except Radio",partial
599934,"Production Assistant (Audio, Screen or Live Performance)",27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",partial
599934,"Production Assistant (Audio, Screen or Live Performance)",27-3099.00,"Media and Communication Workers, All Other",partial
599934,"Production Assistant (Audio, Screen or Live Performance)",27-4015.00,Lighting Technicians,partial
599934,"Production Assistant (Audio, Screen or Live Performance)",27-4099.00,"Media and Communication Equipment Workers, All Other",partial
599934,"Production Assistant (Audio, Screen or Live Performance)",39-3092.00,Costume Attendants,partial
599934,"Production Assistant (Audio, Screen or Live Performance)",39-3099.00,"Entertainment Attendants and Related Workers, All Other",partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",27-1019.00,"Artists and Related Workers, All Other",partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",27-2091.00,"Disc Jockeys, Except Radio",partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",27-3099.00,"Media and Communication Workers, All Other",partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",27-4015.00,Lighting Technicians,partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",27-4099.00,"Media and Communication Equipment Workers, All Other",partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",39-3092.00,Costume Attendants,partial
599935,"Production Coordinator (Audio, Screen or Live Performance)",39-3099.00,"Entertainment Attendants and Related Workers, All Other",partial
599936,Radio Dispatcher,43-2099.00,"Communications Equipment Operators, All Other",partial
599936,Radio Dispatcher,43-4061.00,"Eligibility Interviewers, Government Programs",partial
599936,Radio Dispatcher,43-4199.00,"Information and Record Clerks, All Other",partial
599937,Strata Manager,11-9141.00,"Property, Real Estate, and Community Association Managers",partial
599937,Strata Manager,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
599937,Strata Manager,41-9021.00,Real Estate Brokers,partial
599937,Strata Manager,41-9022.00,Real Estate Sales Agents,partial
599938,Survey Interviewer,43-4111.00,"Interviewers, Except Eligibility and Loan",exact
599941,Union Organiser,13-1071.00,Human Resources Specialists,partial
599941,Union Organiser,13-1075.00,Labor Relations Specialists,partial
599941,Union Organiser,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",partial
599941,Union Organiser,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",partial
599999,Clerical and Administrative Workers nec,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",partial
599999,Clerical and Administrative Workers nec,15-2099.00,"Mathematical Science Occupations, All Other",partial
599999,Clerical and Administrative Workers nec,15-2099.01,Bioinformatics Technicians,partial
599999,Clerical and Administrative Workers nec,15-2051.00,Data Scientists,partial
599999,Clerical and Administrative Workers nec,15-2051.01,Business Intelligence Analysts,partial
599999,Clerical and Administrative Workers nec,15-2051.02,Clinical Data Managers,partial
599999,Clerical and Administrative Workers nec,19-4061.00,Social Science Research Assistants,partial
599999,Clerical and Administrative Workers nec,43-9111.00,Statistical Assistants,partial
599999,Clerical and Administrative Workers nec,13-1041.00,Compliance Officers,partial
599999,Clerical and Administrative Workers nec,13-1041.01,Environmental Compliance Inspectors,partial
599999,Clerical and Administrative Workers nec,13-1041.03,Equal Opportunity Representatives and Officers,partial
599999,Clerical and Administrative Workers nec,13-1041.04,Government Property Inspectors and Investigators,partial
599999,Clerical and Administrative Workers nec,13-1041.06,Coroners,partial
599999,Clerical and Administrative Workers nec,13-1041.07,Regulatory Affairs Specialists,partial
599999,Clerical and Administrative Workers nec,13-1041.08,Customs Brokers,partial
599999,Clerical and Administrative Workers nec,43-4031.00,"Court, Municipal, and License Clerks",partial
599999,Clerical and Administrative Workers nec,43-3099.00,"Financial Clerks, All Other",partial
599999,Clerical and Administrative Workers nec,43-4011.00,Brokerage Clerks,partial
599999,Clerical and Administrative Workers nec,43-4041.00,"Credit Authorizers, Checkers, and Clerks",partial
599999,Clerical and Administrative Workers nec,43-4131.00,Loan Interviewers and Clerks,partial
599999,Clerical and Administrative Workers nec,43-4141.00,New Accounts Clerks,partial
599999,Clerical and Administrative Workers nec,43-9041.00,Insurance Claims and Policy Processing Clerks,partial
599999,Clerical and Administrative Workers nec,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",partial
599999,Clerical and Administrative Workers nec,43-9081.00,Proofreaders and Copy Markers,partial
599999,Clerical and Administrative Workers nec,39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",partial
599999,Clerical and Administrative Workers nec,39-1022.00,First-Line Supervisors of Personal Service Workers,partial
599999,Clerical and Administrative Workers nec,53-1044.00,First-Line Supervisors of Passenger Attendants,partial
599999,Clerical and Administrative Workers nec,31-1122.00,Personal Care Aides,partial
599999,Clerical and Administrative Workers nec,43-4021.00,Correspondence Clerks,partial
599999,Clerical and Administrative Workers nec,43-4151.00,Order Clerks,partial
599999,Clerical and Administrative Workers nec,43-4199.00,"Information and Record Clerks, All Other",partial
599999,Clerical and Administrative Workers nec,43-9199.00,"Office and Administrative Support Workers, All Other",partial
611131,Checkout Operator,41-2011.00,Cashiers,partial
611131,Checkout Operator,41-2012.00,Gambling Change Persons and Booth Cashiers,partial
619131,Marketing Assistant,43-4021.00,Correspondence Clerks,partial
619131,Marketing Assistant,43-4151.00,Order Clerks,partial
619131,Marketing Assistant,43-4199.00,"Information and Record Clerks, All Other",partial
619131,Marketing Assistant,43-9199.00,"Office and Administrative Support Workers, All Other",partial
619132,Model,41-9012.00,Models,exact
619133,Sales Demonstrator,41-9011.00,Demonstrators and Product Promoters,exact
619134,Telemarketer,41-9041.00,Telemarketers,exact
619135,Visual Merchandiser,27-1025.00,Interior Designers,partial
619135,Visual Merchandiser,27-1026.00,Merchandise Displayers and Window Trimmers,partial
619135,Visual Merchandiser,27-1027.00,Set and Exhibit Designers,partial
619931,Entertainment Venue Attendant,41-2011.00,Cashiers,partial
619931,Entertainment Venue Attendant,41-2012.00,Gambling Change Persons and Booth Cashiers,partial
619931,Entertainment Venue Attendant,39-3021.00,Motion Picture Projectionists,partial
619931,Entertainment Venue Attendant,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",partial
619931,Entertainment Venue Attendant,39-3091.00,Amusement and Recreation Attendants,partial
619931,Entertainment Venue Attendant,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",partial
619931,Entertainment Venue Attendant,53-6021.00,Parking Attendants,partial
619932,Merchandise Planner,13-1021.00,"Buyers and Purchasing Agents, Farm Products",partial
619932,Merchandise Planner,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",partial
619932,Merchandise Planner,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",partial
619933,Personal Shopper,41-2021.00,Counter and Rental Clerks,partial
619933,Personal Shopper,41-9099.00,"Sales and Related Workers, All Other",partial
619934,Reservations Agent,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
619934,Reservations Agent,41-3041.00,Travel Agents,partial
619934,Reservations Agent,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,partial
619934,Reservations Agent,41-2011.00,Cashiers,partial
619934,Reservations Agent,41-2012.00,Gambling Change Persons and Booth Cashiers,partial
619935,Retail Buyer,13-1021.00,"Buyers and Purchasing Agents, Farm Products",partial
619935,Retail Buyer,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",partial
619935,Retail Buyer,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",partial
619999,Sales Support Workers nec,13-1021.00,"Buyers and Purchasing Agents, Farm Products",partial
619999,Sales Support Workers nec,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",partial
619999,Sales Support Workers nec,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",partial
619999,Sales Support Workers nec,41-2021.00,Counter and Rental Clerks,partial
619999,Sales Support Workers nec,41-9099.00,"Sales and Related Workers, All Other",partial
621131,Insurance Agent,13-2053.00,Insurance Underwriters,partial
621131,Insurance Agent,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
621131,Insurance Agent,41-3021.00,Insurance Sales Agents,partial
621231,Sales Representative (Building and Plumbing Supplies),41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
621231,Sales Representative (Building and Plumbing Supplies),41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",partial
621231,Sales Representative (Building and Plumbing Supplies),41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",partial
621231,Sales Representative (Building and Plumbing Supplies),41-4011.07,Solar Sales Representatives and Assessors,partial
621231,Sales Representative (Building and Plumbing Supplies),41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",partial
621232,Sales Representative (Business Services),41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,partial
621232,Sales Representative (Business Services),41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",partial
621232,Sales Representative (Business Services),41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",partial
621232,Sales Representative (Business Services),41-4011.07,Solar Sales Representatives and Assessors,partial
621232,Sales Representative (Business Services),41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",partial
621232,Sales Representative (Business Services),13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",partial
621232,Sales Representative (Business Services),13-1051.00,Cost Estimators,partial
621232,Sales Representative (Business Services),13-1082.00,Project Management Specialists,partial
621232,Sales Representative (Business Services),13-1199.00,"Business Operations Specialists, All Other",partial
621232,Sales Representative (Business Services),13-1199.04,Business Continuity Planners,partial
621232,Sales Representative (Business Services),13-1199.05,Sustainability Specialists,partial
621232,Sales Representative (Business Services),13-1199.06,Online Merchants,partial
621232,Sales Representative (Business Services),13-1199.07,Security Management Specialists,partial
621232,Sales Representative (Business Services),13-2054.00,Financial Risk Specialists,partial
621232,Sales Representative (Business Services),13-2099.00,"Financial Specialists, All Other",partial
621232,Sales Representative (Business Services),13-2099.01,Financial Quantitative Analysts,partial
