anzsco_code,label_4digit,soc,soc_label,isco_codes,pct_unit_support,broad_group_match
2539,Dermatologist,29-1242.00,"Orthopedic Surgeons, Except Pediatric",2212,100.0,True
2539,Dermatologist,29-1243.00,Pediatric Surgeons,2212,100.0,True
2541,Midwife,29-1161.00,Nurse Midwives,2222,100.0,True
2541,Midwife,29-9099.01,Midwives,2222,100.0,True
2542,Nurse Educator,29-1141.00,Registered Nurses,2221,100.0,True
2542,Nurse Educator,29-1141.01,Acute Care Nurses,2221,100.0,True
2542,Nurse Educator,29-1141.02,Advanced Practice Psychiatric Nurses,2221,100.0,True
2542,Nurse Educator,29-1141.03,Critical Care Nurses,2221,100.0,True
2542,Nurse Educator,29-1141.04,Clinical Nurse Specialists,2221,100.0,True
2542,Nurse Educator,29-1171.00,Nurse Practitioners,2221,100.0,True
2543,Nurse Manager,11-9111.00,Medical and Health Services Managers,1343,100.0,True
2543,Nurse Manager,11-9199.00,"Managers, All Other",1343,100.0,True
2543,Nurse Manager,29-1141.00,Registered Nurses,2221,100.0,True
2543,Nurse Manager,29-1141.01,Acute Care Nurses,2221,100.0,True
2543,Nurse Manager,29-1141.02,Advanced Practice Psychiatric Nurses,2221,100.0,True
2543,Nurse Manager,29-1141.03,Critical Care Nurses,2221,100.0,True
2543,Nurse Manager,29-1141.04,Clinical Nurse Specialists,2221,100.0,True
2543,Nurse Manager,29-1171.00,Nurse Practitioners,2221,100.0,True
2544,Nurse Practitioner,29-1141.00,Registered Nurses,2221,100.0,True
2544,Nurse Practitioner,29-1141.01,Acute Care Nurses,2221,100.0,True
2544,Nurse Practitioner,29-1141.02,Advanced Practice Psychiatric Nurses,2221,100.0,True
2544,Nurse Practitioner,29-1141.03,Critical Care Nurses,2221,100.0,True
2544,Nurse Practitioner,29-1141.04,Clinical Nurse Specialists,2221,100.0,True
2544,Nurse Practitioner,29-1171.00,Nurse Practitioners,2221,100.0,True
2611,ICT Business Analyst,13-1051.00,Cost Estimators,2421,50.0,True
2611,ICT Business Analyst,13-1111.00,Management Analysts,2421,50.0,True
2611,ICT Business Analyst,15-1211.00,Computer Systems Analysts,2511,100.0,True
2611,ICT Business Analyst,15-1211.01,Health Informatics Specialists,2511,100.0,True
2611,ICT Business Analyst,15-1221.00,Computer and Information Research Scientists,2511,100.0,True
2611,ICT Business Analyst,15-1299.08,Computer Systems Engineers/Architects,2511,100.0,True
2611,ICT Business Analyst,15-2051.00,Data Scientists,2511,100.0,True
2611,ICT Business Analyst,15-2051.01,Business Intelligence Analysts,2421,50.0,True
2612,Multimedia Specialist,13-1161.01,Search Marketing Strategists,2513,100.0,True
2612,Multimedia Specialist,15-1251.00,Computer Programmers,2514,50.0,True
2612,Multimedia Specialist,15-1252.00,Software Developers,2512,50.0,True
2612,Multimedia Specialist,15-1254.00,Web Developers,2513,100.0,True
2612,Multimedia Specialist,15-1255.00,Web and Digital Interface Designers,2513,100.0,True
2612,Multimedia Specialist,15-1255.01,Video Game Designers,2166,50.0,True
2612,Multimedia Specialist,15-1299.07,Blockchain Engineers,2512,50.0,True
2612,Multimedia Specialist,27-1011.00,Art Directors,2166,50.0,True
2612,Multimedia Specialist,27-1014.00,Special Effects Artists and Animators,2166,50.0,True
2612,Multimedia Specialist,27-1024.00,Graphic Designers,2166,50.0,True
2612,Multimedia Specialist,27-2012.04,Talent Directors,2166,50.0,True
2612,Multimedia Specialist,43-9031.00,Desktop Publishers,2166,50.0,False
2612,Multimedia Specialist,51-9162.00,Computer Numerically Controlled Tool Programmers,2514,50.0,False
2613,Analyst Programmer,15-1251.00,Computer Programmers,2514,80.0,True
2613,Analyst Programmer,15-1252.00,Software Developers,2512,80.0,True
2613,Analyst Programmer,15-1299.07,Blockchain Engineers,2512,80.0,True
2613,Analyst Programmer,51-9162.00,Computer Numerically Controlled Tool Programmers,2514,80.0,False
2631,Computer Network and Systems Engineer,15-1241.00,Computer Network Architects,2523,66.7,True
2632,ICT Quality Assurance Engineer,13-1199.04,Business Continuity Planners,2519,100.0,True
2632,ICT Quality Assurance Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,2519,100.0,True
2633,Telecommunications Engineer,15-1241.01,Telecommunications Engineering Specialists,2153,100.0,True
2711,Barrister,23-1011.00,Lawyers,2611,100.0,True
2713,Solicitor,23-1011.00,Lawyers,2611,100.0,True
2721,Careers Counsellor,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2635,66.7,True
2721,Careers Counsellor,21-1013.00,Marriage and Family Therapists,2635,66.7,True
2721,Careers Counsellor,21-1014.00,Mental Health Counselors,2635,66.7,True
2721,Careers Counsellor,21-1015.00,Rehabilitation Counselors,2635,66.7,True
2721,Careers Counsellor,21-1022.00,Healthcare Social Workers,2635,66.7,True
2721,Careers Counsellor,21-1023.00,Mental Health and Substance Abuse Social Workers,2635,66.7,True
2721,Careers Counsellor,21-1092.00,Probation Officers and Correctional Treatment Specialists,2635,66.7,True
2722,Minister of Religion,21-2011.00,Clergy,2636; 3413,100.0,True
2722,Minister of Religion,21-2021.00,"Directors, Religious Activities and Education",2636; 3413,100.0,True
2722,Minister of Religion,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",3413,100.0,False
2723,Clinical Psychologist,19-3032.00,Industrial-Organizational Psychologists,2634,100.0,True
2723,Clinical Psychologist,19-3033.00,Clinical and Counseling Psychologists,2634,100.0,True
2723,Clinical Psychologist,19-3034.00,School Psychologists,2634,100.0,True
2723,Clinical Psychologist,19-3039.02,Neuropsychologists,2634,100.0,True
2723,Clinical Psychologist,19-3039.03,Clinical Neuropsychologists,2634,100.0,True
2724,Historian,27-3091.00,Interpreters and Translators,2643,60.0,True
2725,Social Worker,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2635,100.0,True
2725,Social Worker,21-1013.00,Marriage and Family Therapists,2635,100.0,True
2725,Social Worker,21-1014.00,Mental Health Counselors,2635,100.0,True
2725,Social Worker,21-1015.00,Rehabilitation Counselors,2635,100.0,True
2725,Social Worker,21-1022.00,Healthcare Social Workers,2635,100.0,True
2725,Social Worker,21-1023.00,Mental Health and Substance Abuse Social Workers,2635,100.0,True
2725,Social Worker,21-1092.00,Probation Officers and Correctional Treatment Specialists,2635,100.0,True
2726,Community Arts Worker,21-1011.00,Substance Abuse and Behavioral Disorder Counselors,2635,100.0,True
2726,Community Arts Worker,21-1013.00,Marriage and Family Therapists,2635,100.0,True
2726,Community Arts Worker,21-1014.00,Mental Health Counselors,2635,100.0,True
2726,Community Arts Worker,21-1015.00,Rehabilitation Counselors,2635,100.0,True
2726,Community Arts Worker,21-1022.00,Healthcare Social Workers,2635,100.0,True
2726,Community Arts Worker,21-1023.00,Mental Health and Substance Abuse Social Workers,2635,100.0,True
2726,Community Arts Worker,21-1092.00,Probation Officers and Correctional Treatment Specialists,2635,100.0,True
3111,Agricultural Technician,19-4012.00,Agricultural Technicians,3142,100.0,True
3112,Anaesthetic Technician,29-1071.01,Anesthesiologist Assistants,3259,57.1,True
3112,Anaesthetic Technician,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",3259,57.1,True
3112,Anaesthetic Technician,29-1126.00,Respiratory Therapists,3259,57.1,True
3112,Anaesthetic Technician,29-1151.00,Nurse Anesthetists,3259,57.1,True
3112,Anaesthetic Technician,29-2031.00,Cardiovascular Technologists and Technicians,3259,57.1,True
3112,Anaesthetic Technician,29-2051.00,Dietetic Technicians,3259,57.1,True
3112,Anaesthetic Technician,29-2057.00,Ophthalmic Medical Technicians,3259,57.1,True
3112,Anaesthetic Technician,31-9099.01,Speech-Language Pathology Assistants,3259,57.1,True
3113,Fisheries Officer,13-1041.01,Environmental Compliance Inspectors,3257,50.0,True
3113,Fisheries Officer,19-5012.00,Occupational Health and Safety Technicians,3257,50.0,True
3113,Fisheries Officer,33-2022.00,Forest Fire Inspectors and Prevention Specialists,3359,75.0,True
3113,Fisheries Officer,33-9031.00,Gambling Surveillance Officers and Gambling Investigators,3359,75.0,True
3113,Fisheries Officer,45-2011.00,Agricultural Inspectors,3359,75.0,False
3113,Fisheries Officer,53-6051.00,Transportation Inspectors,3359,75.0,False
3113,Fisheries Officer,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",3359,75.0,False
3114,Chemistry Technician,17-3028.00,Calibration Technologists and Technicians,3111,83.3,True
3114,Chemistry Technician,19-2099.01,Remote Sensing Scientists and Technologists,3111,83.3,True
3114,Chemistry Technician,19-4013.00,Food Science Technicians,3111,83.3,True
3114,Chemistry Technician,19-4031.00,Chemical Technicians,3111,83.3,True
3114,Chemistry Technician,19-4042.00,"Environmental Science and Protection Technicians, Including Health",3111,83.3,True
3114,Chemistry Technician,19-4043.00,"Geological Technicians, Except Hydrologic Technicians",3111,83.3,True
3114,Chemistry Technician,19-4044.00,Hydrologic Technicians,3111,83.3,True
3114,Chemistry Technician,19-4051.00,Nuclear Technicians,3111,83.3,True
3114,Chemistry Technician,19-4051.02,Nuclear Monitoring Technicians,3111,83.3,True
3114,Chemistry Technician,19-4099.03,Remote Sensing Technicians,3111,83.3,True
3122,Civil Engineering Draftsperson,13-1041.04,Government Property Inspectors and Investigators,3112,50.0,True
3122,Civil Engineering Draftsperson,17-3011.00,Architectural and Civil Drafters,3118,50.0,True
3122,Civil Engineering Draftsperson,17-3012.00,Electrical and Electronics Drafters,3118,50.0,True
3122,Civil Engineering Draftsperson,17-3013.00,Mechanical Drafters,3118,50.0,True
3122,Civil Engineering Draftsperson,17-3022.00,Civil Engineering Technologists and Technicians,3112,50.0,True
3122,Civil Engineering Draftsperson,17-3031.00,Surveying and Mapping Technicians,3112,50.0,True
3122,Civil Engineering Draftsperson,33-2021.00,Fire Inspectors and Investigators,3112,50.0,True
3122,Civil Engineering Draftsperson,47-4011.00,Construction and Building Inspectors,3112,50.0,False
3122,Civil Engineering Draftsperson,47-4011.01,Energy Auditors,3112,50.0,False
3122,Civil Engineering Draftsperson,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,3112,50.0,False
3122,Civil Engineering Draftsperson,53-6041.00,Traffic Technicians,3112,50.0,False
3123,Electrical Engineering Draftsperson,17-3011.00,Architectural and Civil Drafters,3118,50.0,True
3123,Electrical Engineering Draftsperson,17-3012.00,Electrical and Electronics Drafters,3118,50.0,True
3123,Electrical Engineering Draftsperson,17-3013.00,Mechanical Drafters,3118,50.0,True
3123,Electrical Engineering Draftsperson,51-8013.04,Hydroelectric Plant Technicians,3113,50.0,False
3124,Electronic Engineering Draftsperson,15-1232.00,Computer User Support Specialists,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-2061.00,Computer Hardware Engineers,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-2072.00,"Electronics Engineers, Except Computer",3114,50.0,True
3124,Electronic Engineering Draftsperson,17-2072.01,Radio Frequency Identification Device Specialists,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-2199.06,Microsystems Engineers,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-2199.07,Photonics Engineers,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-3011.00,Architectural and Civil Drafters,3118,50.0,True
3124,Electronic Engineering Draftsperson,17-3012.00,Electrical and Electronics Drafters,3118,50.0,True
3124,Electronic Engineering Draftsperson,17-3013.00,Mechanical Drafters,3118,50.0,True
3124,Electronic Engineering Draftsperson,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,3155,50.0,True
3124,Electronic Engineering Draftsperson,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-3024.01,Robotics Technicians,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-3028.00,Calibration Technologists and Technicians,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-3029.01,Non-Destructive Testing Specialists,3114,50.0,True
3124,Electronic Engineering Draftsperson,17-3029.08,Photonics Technicians,3114,50.0,True
3124,Electronic Engineering Draftsperson,29-2081.00,"Opticians, Dispensing",3114,50.0,True
3124,Electronic Engineering Draftsperson,31-9099.02,Endoscopy Technicians,3114,50.0,True
3124,Electronic Engineering Draftsperson,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",3114,50.0,True
3124,Electronic Engineering Draftsperson,49-2091.00,Avionics Technicians,3114; 3155,50.0,True
3124,Electronic Engineering Draftsperson,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3114,50.0,True
3124,Electronic Engineering Draftsperson,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",3114,50.0,True
3124,Electronic Engineering Draftsperson,49-9041.00,Industrial Machinery Mechanics,3114,50.0,True
3124,Electronic Engineering Draftsperson,49-9043.00,"Maintenance Workers, Machinery",3114,50.0,True
3124,Electronic Engineering Draftsperson,49-9062.00,Medical Equipment Repairers,3114,50.0,True
3124,Electronic Engineering Draftsperson,49-9071.00,"Maintenance and Repair Workers, General",3114,50.0,True
3124,Electronic Engineering Draftsperson,51-9083.00,Ophthalmic Laboratory Technicians,3114,50.0,False
3124,Electronic Engineering Draftsperson,51-9141.00,Semiconductor Processing Technicians,3114,50.0,False
3125,Mechanical Engineering Draftsperson,17-3011.00,Architectural and Civil Drafters,3118,50.0,True
3125,Mechanical Engineering Draftsperson,17-3012.00,Electrical and Electronics Drafters,3118,50.0,True
3125,Mechanical Engineering Draftsperson,17-3013.00,Mechanical Drafters,3118,50.0,True
3125,Mechanical Engineering Draftsperson,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,3115,50.0,True
3125,Mechanical Engineering Draftsperson,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,3115,50.0,True
3125,Mechanical Engineering Draftsperson,17-3027.00,Mechanical Engineering Technologists and Technicians,3115,50.0,True
3125,Mechanical Engineering Draftsperson,17-3027.01,Automotive Engineering Technicians,3115,50.0,True
3125,Mechanical Engineering Draftsperson,49-3043.00,Rail Car Repairers,3115,50.0,True
3126,Safety Inspector,11-9199.10,Wind Energy Development Managers,2149,100.0,False
3126,Safety Inspector,13-1041.01,Environmental Compliance Inspectors,3257,100.0,True
3126,Safety Inspector,13-1081.01,Logistics Engineers,2149,100.0,True
3126,Safety Inspector,15-1299.02,Geographic Information Systems Technologists and Technicians,3117,100.0,True
3126,Safety Inspector,17-1022.00,Surveyors,3117,100.0,True
3126,Safety Inspector,17-1022.01,Geodetic Surveyors,3117,100.0,True
3126,Safety Inspector,17-2031.00,Bioengineers and Biomedical Engineers,2149,100.0,True
3126,Safety Inspector,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",2149,100.0,True
3126,Safety Inspector,17-2111.02,Fire-Prevention and Protection Engineers,2149,100.0,True
3126,Safety Inspector,17-2112.01,Human Factors Engineers and Ergonomists,2149,100.0,True
3126,Safety Inspector,17-2112.02,Validation Engineers,2149,100.0,True
3126,Safety Inspector,17-2121.00,Marine Engineers and Naval Architects,2149,100.0,True
3126,Safety Inspector,17-2131.00,Materials Engineers,2149,100.0,True
3126,Safety Inspector,17-2141.01,Fuel Cell Engineers,2149,100.0,True
3126,Safety Inspector,17-2161.00,Nuclear Engineers,2149,100.0,True
3126,Safety Inspector,17-2199.03,"Energy Engineers, Except Wind and Solar",2149,100.0,True
3126,Safety Inspector,17-2199.07,Photonics Engineers,2149,100.0,True
3126,Safety Inspector,17-2199.08,Robotics Engineers,2149,100.0,True
3126,Safety Inspector,17-2199.09,Nanosystems Engineers,2149,100.0,True
3126,Safety Inspector,17-2199.10,Wind Energy Engineers,2149,100.0,True
3126,Safety Inspector,17-2199.11,Solar Energy Systems Engineers,2149,100.0,True
3126,Safety Inspector,17-3031.00,Surveying and Mapping Technicians,3117,100.0,True
3126,Safety Inspector,19-2032.00,Materials Scientists,2149,100.0,True
3126,Safety Inspector,19-4043.00,"Geological Technicians, Except Hydrologic Technicians",3117,100.0,True
3126,Safety Inspector,19-5011.00,Occupational Health and Safety Specialists,2149; 3117,100.0,True
3126,Safety Inspector,19-5012.00,Occupational Health and Safety Technicians,3117; 3257,100.0,True
3126,Safety Inspector,51-8031.00,Water and Wastewater Treatment Plant and System Operators,3117,100.0,False
3129,Maintenance Planner,17-3024.01,Robotics Technicians,3119,50.0,True
3129,Maintenance Planner,17-3025.00,Environmental Engineering Technologists and Technicians,3119,50.0,True
3129,Maintenance Planner,17-3026.00,Industrial Engineering Technologists and Technicians,3119,50.0,True
3129,Maintenance Planner,17-3026.01,Nanotechnology Engineering Technologists and Technicians,3119,50.0,True
3129,Maintenance Planner,17-3029.08,Photonics Technicians,3119,50.0,True
3129,Maintenance Planner,19-4099.01,Quality Control Analysts,3119,50.0,True
3131,Hardware Technician,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",7422,50.0,True
3131,Hardware Technician,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",7422,50.0,True
3131,Hardware Technician,49-2097.00,Audiovisual Equipment Installers and Repairers,7422,50.0,True
3131,Hardware Technician,49-2098.00,Security and Fire Alarm Systems Installers,7422,50.0,True
3131,Hardware Technician,49-9052.00,Telecommunications Line Installers and Repairers,7422,50.0,True
3132,Radiocommunications Technician,15-1231.00,Computer Network Support Specialists,3522,100.0,True
3132,Radiocommunications Technician,15-1241.00,Computer Network Architects,3522,100.0,True
3132,Radiocommunications Technician,15-1241.01,Telecommunications Engineering Specialists,3522,100.0,True
3132,Radiocommunications Technician,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",3522,100.0,True
3132,Radiocommunications Technician,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3522,100.0,True
3132,Radiocommunications Technician,49-9052.00,Telecommunications Line Installers and Repairers,3522,100.0,True
3211,Automotive Electrician,47-4021.00,Elevator and Escalator Installers and Repairers,7412,100.0,True
3211,Automotive Electrician,49-2092.00,"Electric Motor, Power Tool, and Related Repairers",7412,100.0,True
3211,Automotive Electrician,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,7412,100.0,True
3211,Automotive Electrician,49-3092.00,Recreational Vehicle Service Technicians,7412,100.0,True
3211,Automotive Electrician,49-9011.00,Mechanical Door Repairers,7412,100.0,True
3211,Automotive Electrician,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",7412,100.0,True
3211,Automotive Electrician,49-9031.00,Home Appliance Repairers,7412,100.0,True
3211,Automotive Electrician,49-9081.00,Wind Turbine Service Technicians,7412,100.0,True
3211,Automotive Electrician,49-9099.01,Geothermal Technicians,7412,100.0,True
3212,Motor Mechanic (General),49-3021.00,Automotive Body and Related Repairers,7231,100.0,True
3212,Motor Mechanic (General),49-3023.00,Automotive Service Technicians and Mechanics,7231,100.0,True
3212,Motor Mechanic (General),49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,7231,100.0,True
3212,Motor Mechanic (General),49-3052.00,Motorcycle Mechanics,7231,100.0,True
3212,Motor Mechanic (General),49-3093.00,Tire Repairers and Changers,7231,100.0,True
3222,Sheetmetal Trades Worker,47-2011.00,Boilermakers,7213,100.0,True
3222,Sheetmetal Trades Worker,47-2211.00,Sheet Metal Workers,7213,100.0,True
3222,Sheetmetal Trades Worker,51-4192.00,"Layout Workers, Metal and Plastic",7213,100.0,True
3223,Metal Fabricator,51-4121.00,"Welders, Cutters, Solderers, and Brazers",7212,100.0,True
3231,Aircraft Maintenance Engineer (Avionics),49-2091.00,Avionics Technicians,7421,66.7,True
3231,Aircraft Maintenance Engineer (Avionics),49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",7421,66.7,True
3231,Aircraft Maintenance Engineer (Avionics),49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",7421,66.7,True
3231,Aircraft Maintenance Engineer (Avionics),49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",7421,66.7,True
3231,Aircraft Maintenance Engineer (Avionics),49-3011.00,Aircraft Mechanics and Service Technicians,7232,66.7,True
3231,Aircraft Maintenance Engineer (Avionics),49-9061.00,Camera and Photographic Equipment Repairers,7421,66.7,True
3231,Aircraft Maintenance Engineer (Avionics),53-6032.00,Aircraft Service Attendants,7232,66.7,False
3232,Fitter (General),49-3041.00,Farm Equipment Mechanics and Service Technicians,7233,50.0,True
3232,Fitter (General),49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",7233,50.0,True
3232,Fitter (General),49-3051.00,Motorboat Mechanics and Service Technicians,7233,50.0,True
3232,Fitter (General),49-9041.00,Industrial Machinery Mechanics,7233,50.0,True
3232,Fitter (General),49-9043.00,"Maintenance Workers, Machinery",7233,50.0,True
3232,Fitter (General),51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",7223,50.0,True
3232,Fitter (General),51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",7223,50.0,True
3232,Fitter (General),51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",7223,50.0,True
3232,Fitter (General),51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",7223,50.0,True
3232,Fitter (General),51-4041.00,Machinists,7223,50.0,True
3232,Fitter (General),51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",7223,50.0,True
3232,Fitter (General),51-9161.00,Computer Numerically Controlled Tool Operators,7223,50.0,True
3233,Engraver,49-9094.00,Locksmiths and Safe Repairers,7222,50.0,True
3233,Engraver,51-4061.00,"Model Makers, Metal and Plastic",7222,50.0,True
3233,Engraver,51-4071.00,Foundry Mold and Coremakers,7222,50.0,True
3233,Engraver,51-4111.00,Tool and Die Makers,7222,50.0,True
3233,Engraver,51-7032.00,"Patternmakers, Wood",7222,50.0,True
3234,Engineering Patternmaker,49-9094.00,Locksmiths and Safe Repairers,7222,100.0,True
3234,Engineering Patternmaker,51-4061.00,"Model Makers, Metal and Plastic",7222,100.0,True
3234,Engineering Patternmaker,51-4071.00,Foundry Mold and Coremakers,7222,100.0,True
3234,Engineering Patternmaker,51-4111.00,Tool and Die Makers,7222,100.0,True
3234,Engineering Patternmaker,51-7032.00,"Patternmakers, Wood",7222,100.0,True
3241,Panelbeater,47-2011.00,Boilermakers,7213,100.0,True
3241,Panelbeater,47-2211.00,Sheet Metal Workers,7213,100.0,True
3241,Panelbeater,51-4192.00,"Layout Workers, Metal and Plastic",7213,100.0,True
3242,Vehicle Body Builder,47-2011.00,Boilermakers,7213,50.0,True
3242,Vehicle Body Builder,47-2211.00,Sheet Metal Workers,7213,50.0,True
3242,Vehicle Body Builder,51-4192.00,"Layout Workers, Metal and Plastic",7213,50.0,True
3242,Vehicle Body Builder,51-6093.00,Upholsterers,7534,50.0,True
3243,Vehicle Painter,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",7132,100.0,True
3311,Bricklayer,47-2021.00,Brickmasons and Blockmasons,7112,50.0,True
3311,Bricklayer,47-2022.00,Stonemasons,7113,50.0,True
3311,Bricklayer,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",7112,50.0,True
3311,Bricklayer,51-9195.03,"Stone Cutters and Carvers, Manufacturing",7113,50.0,True
3312,Carpenter and Joiner,47-2031.00,Carpenters,7115,100.0,True
3312,Carpenter and Joiner,47-3012.00,Helpers--Carpenters,7115,100.0,True
3312,Carpenter and Joiner,49-9095.00,Manufactured Building and Mobile Home Installers,7115,100.0,True
3321,Floor Finisher,47-2041.00,Carpet Installers,7122,100.0,True
3321,Floor Finisher,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",7122,100.0,True
3321,Floor Finisher,47-2043.00,Floor Sanders and Finishers,7122,100.0,True
3321,Floor Finisher,47-2044.00,Tile and Stone Setters,7122,100.0,True
3321,Floor Finisher,47-2051.00,Cement Masons and Concrete Finishers,7114,100.0,True
3321,Floor Finisher,47-2053.00,Terrazzo Workers and Finishers,7114,100.0,True
3321,Floor Finisher,47-4031.00,Fence Erectors,9313,100.0,True
3322,Painting Trades Worker,47-2082.00,Tapers,7131,100.0,True
3322,Painting Trades Worker,47-2141.00,"Painters, Construction and Maintenance",7131,100.0,True
3322,Painting Trades Worker,47-2142.00,Paperhangers,7131,100.0,True
3322,Painting Trades Worker,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",7131,100.0,True
3322,Painting Trades Worker,51-9123.00,"Painting, Coating, and Decorating Workers",7131,100.0,True
3331,Glazier,47-2121.00,Glaziers,7125,100.0,True
3331,Glazier,49-3022.00,Automotive Glass Installers and Repairers,7125,100.0,True
3332,Fibrous Plasterer,47-2081.00,Drywall and Ceiling Tile Installers,7123,100.0,True
3332,Fibrous Plasterer,47-2161.00,Plasterers and Stucco Masons,7123,100.0,True
3332,Fibrous Plasterer,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",7123,100.0,True
3333,Roof Tiler,47-2181.00,Roofers,7121,100.0,True
3333,Roof Tiler,47-3016.00,Helpers--Roofers,7121,100.0,True
3334,Wall and Floor Tiler,47-2041.00,Carpet Installers,7122,100.0,True
3334,Wall and Floor Tiler,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",7122,100.0,True
3334,Wall and Floor Tiler,47-2043.00,Floor Sanders and Finishers,7122,100.0,True
3334,Wall and Floor Tiler,47-2044.00,Tile and Stone Setters,7122,100.0,True
3341,Plumber (General),47-2151.00,Pipelayers,7126,100.0,True
3341,Plumber (General),47-2152.00,"Plumbers, Pipefitters, and Steamfitters",7126,100.0,True
3341,Plumber (General),47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",7126,100.0,True
3341,Plumber (General),47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,7126,100.0,True
3411,Electrician (General),47-2111.00,Electricians,7411,66.7,True
3411,Electrician (General),47-2152.04,Solar Thermal Installers and Technicians,7411,66.7,True
3411,Electrician (General),47-2231.00,Solar Photovoltaic Installers,7411,66.7,True
3411,Electrician (General),47-3013.00,Helpers--Electricians,7411,66.7,True
3411,Electrician (General),47-4021.00,Elevator and Escalator Installers and Repairers,7412,100.0,True
3411,Electrician (General),49-2092.00,"Electric Motor, Power Tool, and Related Repairers",7412,100.0,True
3411,Electrician (General),49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,7412,100.0,True
3411,Electrician (General),49-3092.00,Recreational Vehicle Service Technicians,7412,100.0,True
3411,Electrician (General),49-9011.00,Mechanical Door Repairers,7412,100.0,True
3411,Electrician (General),49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",7412,100.0,True
3411,Electrician (General),49-9031.00,Home Appliance Repairers,7412,100.0,True
3411,Electrician (General),49-9081.00,Wind Turbine Service Technicians,7412,100.0,True
3411,Electrician (General),49-9099.01,Geothermal Technicians,7412,100.0,True
3421,Airconditioning and Refrigeration Mechanic,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",7127,100.0,True
3422,Electrical Linesworker / Electrical Line Mechanic,49-9051.00,Electrical Power-Line Installers and Repairers,7413,100.0,True
3423,Business Machine Mechanic,49-2091.00,Avionics Technicians,7421,80.0,True
3423,Business Machine Mechanic,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",7421,80.0,True
3423,Business Machine Mechanic,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",7421,80.0,True
3423,Business Machine Mechanic,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",7421,80.0,True
3423,Business Machine Mechanic,49-9061.00,Camera and Photographic Equipment Repairers,7421,80.0,True
3424,Cabler (Data and Telecommunications),49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",7422,100.0,True
