month,state_name,region_code,region_name,region_level,anzsco2_code,anzsco2_name,vacancy_3m_moving_average
2019-08,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2019-08,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,370
2019-08,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,0
2019-08,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2019-08,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2019-08,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,671
2019-08,WA,501,Bunbury,SA4,26,ICT Professionals,1
2019-08,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,6
2019-08,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,2
2019-08,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,2
2019-08,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,31
2019-08,TAS,602,Launceston and North East,SA4,26,ICT Professionals,3
2019-08,TAS,603,South East,SA4,26,ICT Professionals,1
2019-08,TAS,604,West and North West,SA4,26,ICT Professionals,1
2019-08,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,28
2019-08,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,3
2019-08,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,931
2019-09,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4398
2019-09,NSW,101,Capital Region,SA4,26,ICT Professionals,8
2019-09,NSW,103,Central West,SA4,26,ICT Professionals,4
2019-09,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2019-09,NSW,105,Far West and Orana,SA4,26,ICT Professionals,2
2019-09,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,39
2019-09,NSW,107,Illawarra,SA4,26,ICT Professionals,16
2019-09,NSW,108,Mid North Coast,SA4,26,ICT Professionals,8
2019-09,NSW,109,Murray,SA4,26,ICT Professionals,4
2019-09,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2019-09,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,55
2019-09,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,11
2019-09,NSW,113,Riverina,SA4,26,ICT Professionals,3
2019-09,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2019-09,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3071
2019-09,VIC,201,Ballarat,SA4,26,ICT Professionals,8
2019-09,VIC,202,Bendigo,SA4,26,ICT Professionals,5
2019-09,VIC,203,Geelong,SA4,26,ICT Professionals,34
2019-09,VIC,204,Hume,SA4,26,ICT Professionals,2
2019-09,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,7
2019-09,VIC,215,North West,SA4,26,ICT Professionals,4
2019-09,VIC,216,Shepparton,SA4,26,ICT Professionals,1
2019-09,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,13
2019-09,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1482
2019-09,QLD,306,Cairns,SA4,26,ICT Professionals,7
2019-09,QLD,308,Central Queensland,SA4,26,ICT Professionals,8
2019-09,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2019-09,QLD,309,Gold Coast,SA4,26,ICT Professionals,86
2019-09,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,12
2019-09,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2019-09,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,12
2019-09,QLD,317,Toowoomba,SA4,26,ICT Professionals,4
2019-09,QLD,318,Townsville,SA4,26,ICT Professionals,12
2019-09,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2019-09,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,384
2019-09,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,1
2019-09,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2019-09,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2019-09,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,700
2019-09,WA,501,Bunbury,SA4,26,ICT Professionals,1
2019-09,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,8
2019-09,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,3
2019-09,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,2
2019-09,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,40
2019-09,TAS,602,Launceston and North East,SA4,26,ICT Professionals,3
2019-09,TAS,603,South East,SA4,26,ICT Professionals,1
2019-09,TAS,604,West and North West,SA4,26,ICT Professionals,1
2019-09,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,28
2019-09,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,4
2019-09,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,1056
2019-10,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4318
2019-10,NSW,101,Capital Region,SA4,26,ICT Professionals,8
2019-10,NSW,103,Central West,SA4,26,ICT Professionals,4
2019-10,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2019-10,NSW,105,Far West and Orana,SA4,26,ICT Professionals,2
2019-10,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,35
2019-10,NSW,107,Illawarra,SA4,26,ICT Professionals,14
2019-10,NSW,108,Mid North Coast,SA4,26,ICT Professionals,9
2019-10,NSW,109,Murray,SA4,26,ICT Professionals,7
2019-10,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2019-10,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,48
2019-10,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,6
2019-10,NSW,113,Riverina,SA4,26,ICT Professionals,4
2019-10,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2019-10,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,3017
2019-10,VIC,201,Ballarat,SA4,26,ICT Professionals,7
2019-10,VIC,202,Bendigo,SA4,26,ICT Professionals,5
2019-10,VIC,203,Geelong,SA4,26,ICT Professionals,31
2019-10,VIC,204,Hume,SA4,26,ICT Professionals,2
2019-10,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,8
2019-10,VIC,215,North West,SA4,26,ICT Professionals,4
2019-10,VIC,216,Shepparton,SA4,26,ICT Professionals,1
2019-10,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,11
2019-10,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1429
2019-10,QLD,306,Cairns,SA4,26,ICT Professionals,9
2019-10,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2019-10,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2019-10,QLD,309,Gold Coast,SA4,26,ICT Professionals,76
2019-10,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,10
2019-10,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,3
2019-10,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,16
2019-10,QLD,317,Toowoomba,SA4,26,ICT Professionals,3
2019-10,QLD,318,Townsville,SA4,26,ICT Professionals,11
2019-10,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2019-10,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,372
2019-10,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,0
2019-10,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2019-10,SA,407,South Australia - South East,SA4,26,ICT Professionals,0
2019-10,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,700
2019-10,WA,501,Bunbury,SA4,26,ICT Professionals,2
2019-10,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,8
2019-10,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,5
2019-10,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,2
2019-10,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,41
2019-10,TAS,602,Launceston and North East,SA4,26,ICT Professionals,1
2019-10,TAS,603,South East,SA4,26,ICT Professionals,1
2019-10,TAS,604,West and North West,SA4,26,ICT Professionals,1
2019-10,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,25
2019-10,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,5
2019-10,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,989
2019-11,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4181
2019-11,NSW,101,Capital Region,SA4,26,ICT Professionals,7
2019-11,NSW,103,Central West,SA4,26,ICT Professionals,5
2019-11,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2019-11,NSW,105,Far West and Orana,SA4,26,ICT Professionals,2
2019-11,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,30
2019-11,NSW,107,Illawarra,SA4,26,ICT Professionals,14
2019-11,NSW,108,Mid North Coast,SA4,26,ICT Professionals,8
2019-11,NSW,109,Murray,SA4,26,ICT Professionals,7
2019-11,NSW,110,New England and North West,SA4,26,ICT Professionals,5
2019-11,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,43
2019-11,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,4
2019-11,NSW,113,Riverina,SA4,26,ICT Professionals,3
2019-11,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2019-11,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2912
2019-11,VIC,201,Ballarat,SA4,26,ICT Professionals,4
2019-11,VIC,202,Bendigo,SA4,26,ICT Professionals,6
2019-11,VIC,203,Geelong,SA4,26,ICT Professionals,25
2019-11,VIC,204,Hume,SA4,26,ICT Professionals,2
2019-11,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,6
2019-11,VIC,215,North West,SA4,26,ICT Professionals,3
2019-11,VIC,216,Shepparton,SA4,26,ICT Professionals,1
2019-11,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,9
2019-11,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1346
2019-11,QLD,306,Cairns,SA4,26,ICT Professionals,9
2019-11,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2019-11,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2019-11,QLD,309,Gold Coast,SA4,26,ICT Professionals,61
2019-11,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2019-11,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2019-11,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,17
2019-11,QLD,317,Toowoomba,SA4,26,ICT Professionals,4
2019-11,QLD,318,Townsville,SA4,26,ICT Professionals,9
2019-11,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2019-11,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,364
2019-11,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,1
2019-11,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2019-11,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2019-11,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,700
2019-11,WA,501,Bunbury,SA4,26,ICT Professionals,2
2019-11,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,10
2019-11,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,5
2019-11,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2019-11,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,36
2019-11,TAS,602,Launceston and North East,SA4,26,ICT Professionals,1
2019-11,TAS,603,South East,SA4,26,ICT Professionals,1
2019-11,TAS,604,West and North West,SA4,26,ICT Professionals,1
2019-11,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,26
2019-11,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,4
2019-11,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,962
2019-12,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3643
2019-12,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2019-12,NSW,103,Central West,SA4,26,ICT Professionals,6
2019-12,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2019-12,NSW,105,Far West and Orana,SA4,26,ICT Professionals,3
2019-12,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,29
2019-12,NSW,107,Illawarra,SA4,26,ICT Professionals,12
2019-12,NSW,108,Mid North Coast,SA4,26,ICT Professionals,10
2019-12,NSW,109,Murray,SA4,26,ICT Professionals,5
2019-12,NSW,110,New England and North West,SA4,26,ICT Professionals,3
2019-12,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,44
2019-12,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,2
2019-12,NSW,113,Riverina,SA4,26,ICT Professionals,3
2019-12,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,5
2019-12,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2596
2019-12,VIC,201,Ballarat,SA4,26,ICT Professionals,3
2019-12,VIC,202,Bendigo,SA4,26,ICT Professionals,6
2019-12,VIC,203,Geelong,SA4,26,ICT Professionals,20
2019-12,VIC,204,Hume,SA4,26,ICT Professionals,2
2019-12,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,4
2019-12,VIC,215,North West,SA4,26,ICT Professionals,1
2019-12,VIC,216,Shepparton,SA4,26,ICT Professionals,1
2019-12,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,7
2019-12,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1167
2019-12,QLD,306,Cairns,SA4,26,ICT Professionals,8
2019-12,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2019-12,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2019-12,QLD,309,Gold Coast,SA4,26,ICT Professionals,51
2019-12,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,6
2019-12,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,3
2019-12,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,16
2019-12,QLD,317,Toowoomba,SA4,26,ICT Professionals,3
2019-12,QLD,318,Townsville,SA4,26,ICT Professionals,10
2019-12,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2019-12,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,336
2019-12,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,1
2019-12,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2019-12,SA,407,South Australia - South East,SA4,26,ICT Professionals,0
2019-12,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,627
2019-12,WA,501,Bunbury,SA4,26,ICT Professionals,2
2019-12,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,7
2019-12,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,3
2019-12,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2019-12,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,30
2019-12,TAS,602,Launceston and North East,SA4,26,ICT Professionals,2
2019-12,TAS,603,South East,SA4,26,ICT Professionals,1
2019-12,TAS,604,West and North West,SA4,26,ICT Professionals,1
2019-12,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,22
2019-12,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,3
2019-12,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,852
2020-01,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3590
2020-01,NSW,101,Capital Region,SA4,26,ICT Professionals,4
2020-01,NSW,103,Central West,SA4,26,ICT Professionals,5
2020-01,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,1
2020-01,NSW,105,Far West and Orana,SA4,26,ICT Professionals,2
2020-01,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,28
2020-01,NSW,107,Illawarra,SA4,26,ICT Professionals,12
2020-01,NSW,108,Mid North Coast,SA4,26,ICT Professionals,13
2020-01,NSW,109,Murray,SA4,26,ICT Professionals,3
2020-01,NSW,110,New England and North West,SA4,26,ICT Professionals,2
2020-01,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,46
2020-01,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,3
2020-01,NSW,113,Riverina,SA4,26,ICT Professionals,3
2020-01,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,4
2020-01,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2503
2020-01,VIC,201,Ballarat,SA4,26,ICT Professionals,4
2020-01,VIC,202,Bendigo,SA4,26,ICT Professionals,5
2020-01,VIC,203,Geelong,SA4,26,ICT Professionals,22
2020-01,VIC,204,Hume,SA4,26,ICT Professionals,2
2020-01,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,7
2020-01,VIC,215,North West,SA4,26,ICT Professionals,3
2020-01,VIC,216,Shepparton,SA4,26,ICT Professionals,1
2020-01,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,7
2020-01,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1221
2020-01,QLD,306,Cairns,SA4,26,ICT Professionals,8
2020-01,QLD,308,Central Queensland,SA4,26,ICT Professionals,7
2020-01,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2020-01,QLD,309,Gold Coast,SA4,26,ICT Professionals,53
2020-01,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,6
2020-01,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,3
2020-01,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,13
2020-01,QLD,317,Toowoomba,SA4,26,ICT Professionals,3
2020-01,QLD,318,Townsville,SA4,26,ICT Professionals,12
2020-01,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2020-01,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,338
2020-01,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,1
2020-01,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2020-01,SA,407,South Australia - South East,SA4,26,ICT Professionals,0
2020-01,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,631
2020-01,WA,501,Bunbury,SA4,26,ICT Professionals,2
2020-01,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,5
2020-01,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,2
2020-01,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2020-01,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,26
2020-01,TAS,602,Launceston and North East,SA4,26,ICT Professionals,4
2020-01,TAS,603,South East,SA4,26,ICT Professionals,1
2020-01,TAS,604,West and North West,SA4,26,ICT Professionals,1
2020-01,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,22
2020-01,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,2
2020-01,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,895
2020-02,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,3715
2020-02,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2020-02,NSW,103,Central West,SA4,26,ICT Professionals,5
2020-02,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2020-02,NSW,105,Far West and Orana,SA4,26,ICT Professionals,1
2020-02,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,33
2020-02,NSW,107,Illawarra,SA4,26,ICT Professionals,17
2020-02,NSW,108,Mid North Coast,SA4,26,ICT Professionals,18
2020-02,NSW,109,Murray,SA4,26,ICT Professionals,5
2020-02,NSW,110,New England and North West,SA4,26,ICT Professionals,4
2020-02,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,54
2020-02,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,4
2020-02,NSW,113,Riverina,SA4,26,ICT Professionals,3
2020-02,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,5
2020-02,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2586
2020-02,VIC,201,Ballarat,SA4,26,ICT Professionals,7
2020-02,VIC,202,Bendigo,SA4,26,ICT Professionals,5
2020-02,VIC,203,Geelong,SA4,26,ICT Professionals,25
2020-02,VIC,204,Hume,SA4,26,ICT Professionals,2
2020-02,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,8
2020-02,VIC,215,North West,SA4,26,ICT Professionals,5
2020-02,VIC,216,Shepparton,SA4,26,ICT Professionals,1
2020-02,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2020-02,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1290
2020-02,QLD,306,Cairns,SA4,26,ICT Professionals,9
2020-02,QLD,308,Central Queensland,SA4,26,ICT Professionals,9
2020-02,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2020-02,QLD,309,Gold Coast,SA4,26,ICT Professionals,68
2020-02,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2020-02,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,4
2020-02,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,15
2020-02,QLD,317,Toowoomba,SA4,26,ICT Professionals,3
2020-02,QLD,318,Townsville,SA4,26,ICT Professionals,10
2020-02,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2020-02,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,355
2020-02,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,1
2020-02,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2020-02,SA,407,South Australia - South East,SA4,26,ICT Professionals,0
2020-02,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,650
2020-02,WA,501,Bunbury,SA4,26,ICT Professionals,2
2020-02,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,4
2020-02,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,2
2020-02,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2020-02,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,27
2020-02,TAS,602,Launceston and North East,SA4,26,ICT Professionals,4
2020-02,TAS,603,South East,SA4,26,ICT Professionals,1
2020-02,TAS,604,West and North West,SA4,26,ICT Professionals,2
2020-02,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,18
2020-02,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,4
2020-02,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,927
2020-03,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,4135
2020-03,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2020-03,NSW,103,Central West,SA4,26,ICT Professionals,5
2020-03,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2020-03,NSW,105,Far West and Orana,SA4,26,ICT Professionals,1
2020-03,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,37
2020-03,NSW,107,Illawarra,SA4,26,ICT Professionals,17
2020-03,NSW,108,Mid North Coast,SA4,26,ICT Professionals,24
2020-03,NSW,109,Murray,SA4,26,ICT Professionals,6
2020-03,NSW,110,New England and North West,SA4,26,ICT Professionals,4
2020-03,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,58
2020-03,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,5
2020-03,NSW,113,Riverina,SA4,26,ICT Professionals,3
2020-03,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2020-03,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,2732
2020-03,VIC,201,Ballarat,SA4,26,ICT Professionals,6
2020-03,VIC,202,Bendigo,SA4,26,ICT Professionals,4
2020-03,VIC,203,Geelong,SA4,26,ICT Professionals,23
2020-03,VIC,204,Hume,SA4,26,ICT Professionals,2
2020-03,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,8
2020-03,VIC,215,North West,SA4,26,ICT Professionals,7
